symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
BIGBLOC,20.0,7.0,6,4.0,3.0,3,14.4,2,1.4,0,2.0,12.9,7.0,1,68.7,3,bullish,2,69.7,6,2.0,28.4,2.0,50.8,0,4.0,3,27.7,0.0,-16.8,3.0,57.29,50.09,56.47,68.7
OMAXAUTO,20.0,10.0,3,4.0,3.0,3,62.8,3,72.7,2,2.0,81.0,10.0,0,76.0,3,bullish,0,72.1,3,2.0,14.3,2.0,154.8,0,4.0,3,119.5,0.0,-71.9,3.0,205.59,126.26,119.07,76.0
ONESOURCE,20.0,8.0,4,5.0,3.0,3,17.1,3,10.1,0,2.0,18.4,8.0,4,50.5,0,bearish,0,79.1,4,2.0,18.4,2.0,73.6,1,5.0,3,35.4,0.0,-67.5,3.0,1834.8,1566.91,1665.78,50.5
LINCOLN,20.0,8.5,5,3.5,3.0,2,4.7,3,17.7,2,1.5,9.7,8.5,3,58.4,0,bearish,2,33.2,5,2.0,12.1,1.5,46.4,0,3.5,3,101.3,0.0,-85.2,3.0,644.2,615.51,547.35,58.4
GTLINFRA,20.0,6.5,8,2.5,3.0,3,15.8,2,3.6,0,1.5,9.8,6.5,3,58.7,2,bullish,3,48.1,8,1.0,37.8,1.5,40.6,0,2.5,3,22.8,0.0,-21.6,3.0,1.35,1.17,1.3,58.7
OFSS,20.0,8.0,6,3.0,3.0,3,18.5,3,15.3,0,2.0,14.7,8.0,4,46.4,0,bearish,2,37.8,6,1.5,6.3,1.5,48.7,0,3.0,3,55.3,0.0,-28.6,3.0,9015.0,7609.81,7819.05,46.4
IFCI,19.5,8.0,7,3.5,1.0,3,10.7,3,13.7,1,1.0,4.6,8.0,3,55.1,2,bullish,2,65.7,7,2.0,15.0,1.5,43.5,0,3.5,1,4.3,0.0,-20.9,1.0,63.29,57.19,55.66,55.1
EUROTEXIND,19.5,7.0,6,2.5,4.0,3,15.7,2,7.3,0,2.0,17.8,7.0,3,56.0,0,bearish,3,48.4,6,1.0,30.5,1.5,38.5,0,2.5,3,52.1,1.0,49.2,4.0,16.38,14.15,15.27,56.0
HEMIPROP,19.5,7.0,6,3.5,3.0,3,12.0,2,6.7,0,2.0,14.9,7.0,0,70.7,3,bullish,3,59.5,6,2.0,21.9,1.5,34.0,0,3.5,3,33.8,0.0,-55.2,3.0,148.97,133.03,139.63,70.7
MODISONLTD,19.5,7.0,5,3.5,4.0,3,14.8,2,8.4,0,2.0,10.8,7.0,3,58.5,0,bearish,2,38.6,5,2.0,15.7,1.5,41.9,0,3.5,3,48.8,1.0,32.8,4.0,161.8,140.9,149.22,58.5
BHAGYANGR,19.5,10.0,5,3.5,1.0,3,54.0,3,116.0,2,2.0,47.7,10.0,0,73.0,3,bullish,2,66.0,5,1.5,9.8,2.0,351.9,0,3.5,1,8.9,0.0,-66.2,1.0,317.25,205.99,146.88,73.0
GRANULES,19.5,10.0,3,3.5,3.0,3,13.8,3,28.8,2,2.0,10.8,10.0,1,69.4,0,bearish,2,64.7,3,1.5,3.3,2.0,70.2,0,3.5,3,37.6,0.0,-60.2,3.0,736.2,647.21,571.7,69.4
MODINATUR,19.5,5.0,6,3.5,5.0,3,27.0,0,,0,2.0,16.7,5.0,1,66.3,3,bullish,2,62.4,6,1.5,8.7,2.0,67.8,0,3.5,3,42.9,2.0,304.2,5.0,423.25,333.25,,66.3
DSSL,19.5,10.0,3,3.5,3.0,3,32.4,3,39.8,2,2.0,30.3,10.0,0,74.6,3,bullish,0,79.9,3,1.5,5.7,2.0,74.5,0,3.5,3,87.4,0.0,-38.0,3.0,1362.9,1029.26,975.14,74.6
GARUDA,19.5,5.0,6,4.0,4.5,3,6.9,1,-4.8,0,1.0,2.4,5.0,4,54.4,0,bearish,2,38.8,6,2.0,27.9,2.0,77.0,0,4.0,3,31.4,1.5,67.2,4.5,179.8,168.27,188.92,54.4
BALRAMCHIN,19.5,8.0,7,3.5,1.0,3,7.4,3,11.8,1,1.0,4.6,8.0,2,62.1,3,bullish,2,64.0,7,2.0,13.4,1.5,37.1,0,3.5,1,3.0,0.0,-54.0,1.0,539.6,502.42,482.43,62.1
GRWRHITECH,19.5,10.0,3,3.5,3.0,3,32.1,3,51.7,2,2.0,35.8,10.0,0,73.5,3,bullish,0,91.1,3,1.5,2.8,2.0,102.3,0,3.5,3,73.2,0.0,-60.5,3.0,5403.4,4090.83,3561.59,73.5
NEULANDLAB,19.5,7.5,4,4.0,4.0,3,17.3,3,12.7,0,1.5,9.1,7.5,1,68.4,0,bearish,3,56.1,4,2.0,16.0,2.0,57.0,0,4.0,3,44.4,1.0,29.4,4.0,16590.0,14147.78,14715.3,68.4
NIPPOBATRY,19.5,6.0,7,3.5,3.0,3,17.5,1,-4.5,0,2.0,18.1,6.0,2,64.9,2,bullish,3,44.8,7,2.0,27.5,1.5,49.4,0,3.5,3,64.2,0.0,-92.5,3.0,383.95,326.88,402.18,64.9
JSWSTEEL,19.5,8.0,7,3.0,1.5,3,5.2,3,10.1,1,1.0,0.3,8.0,4,48.8,0,bearish,3,48.4,7,1.5,2.7,1.5,33.3,0,3.0,0,-1.2,1.5,94.2,1.5,1278.8,1215.43,1161.08,48.8
GANDHITUBE,19.5,5.0,10,3.5,1.0,2,3.5,2,5.4,1,0.0,-0.9,5.0,4,48.5,3,bullish,3,45.8,10,2.0,15.9,1.5,33.6,0,3.5,1,7.1,0.0,-26.1,1.0,867.95,838.85,823.34,48.5
GLOSTERLTD,19.5,7.0,6,3.5,3.0,3,16.6,2,8.5,0,2.0,16.3,7.0,0,76.5,3,bullish,3,52.2,6,2.0,16.9,1.5,36.0,0,3.5,3,45.0,0.0,4.8,3.0,673.2,577.51,620.49,76.5
CARERATING,19.5,9.0,3,2.5,5.0,3,13.2,3,13.3,1,2.0,10.3,9.0,0,72.4,3,bullish,0,86.2,3,1.5,7.3,1.0,29.3,0,2.5,3,42.5,2.0,116.1,5.0,1800.4,1590.88,1589.62,72.4
METROPOLIS,19.5,7.0,6,3.5,3.0,3,12.0,2,8.0,0,2.0,11.2,7.0,0,71.0,3,bullish,3,44.9,6,2.0,11.9,1.5,33.5,0,3.5,3,56.4,0.0,-52.5,3.0,528.85,472.04,489.72,71.0
BALPHARMA,19.5,6.0,8,3.5,2.0,3,8.5,2,1.5,0,1.0,1.9,6.0,3,57.9,2,bullish,3,40.1,8,2.0,27.3,1.5,32.9,0,3.5,2,10.1,0.0,-50.5,2.0,79.73,73.48,78.55,57.9
GALAPREC,19.5,8.0,4,3.0,4.5,3,12.5,3,10.7,0,2.0,11.2,8.0,1,69.2,3,bullish,0,79.9,4,2.0,12.6,1.0,27.6,0,3.0,3,27.9,1.5,97.6,4.5,856.15,761.07,773.12,69.2
JBCHEPHARM,19.5,8.5,8,3.0,0.0,2,3.9,3,16.0,2,1.5,7.5,8.5,2,62.7,3,bullish,3,56.9,8,1.5,3.8,1.5,34.9,0,3.0,0,-11.7,0.0,-22.4,0.0,2140.4,2060.42,1845.5,62.7
EMCURE,19.5,9.0,6,3.5,1.0,3,7.5,3,17.1,2,1.0,2.0,9.0,3,55.8,0,bearish,3,44.9,6,1.5,6.8,2.0,64.3,0,3.5,1,3.9,0.0,-43.2,1.0,1704.9,1585.61,1456.02,55.8
CONFIPET,19.5,10.0,6,3.5,0.0,3,30.7,3,45.8,2,2.0,10.8,10.0,2,61.8,2,bullish,2,61.6,6,1.5,8.2,2.0,119.6,0,3.5,0,-39.7,0.0,-7.0,0.0,61.61,47.13,42.26,61.8
AMBIKCO,19.5,8.5,5,3.0,3.0,3,12.7,3,15.8,1,1.5,9.6,8.5,2,64.6,0,bearish,3,56.6,5,1.5,6.4,1.5,43.4,0,3.0,3,37.0,0.0,-55.1,3.0,1578.6,1400.73,1363.45,64.6
BHARATFORG,19.5,8.0,7,3.5,1.0,2,5.0,3,29.7,2,1.0,2.5,8.0,4,51.6,0,bearish,3,42.0,7,1.5,6.4,2.0,74.0,0,3.5,1,2.5,0.0,-44.5,1.0,1913.1,1822.5,1474.75,51.6
HALEOSLABS,19.5,5.0,8,3.5,3.0,3,15.6,0,,0,2.0,20.9,5.0,2,60.9,3,bullish,3,53.9,8,2.0,11.8,1.5,43.4,0,3.5,3,73.8,0.0,-66.4,3.0,1564.7,1353.9,,60.9
CERA,19.5,6.5,8,3.0,2.0,3,11.0,2,0.9,0,1.5,6.2,6.5,2,61.5,3,bullish,3,42.0,8,2.0,21.8,1.0,26.3,0,3.0,2,10.3,0.0,-68.2,2.0,5635.5,5079.02,5587.44,61.5
MODIRUBBER,19.5,8.0,5,3.5,3.0,3,10.2,3,12.0,1,1.0,3.9,8.0,3,56.1,0,bearish,2,32.1,5,2.0,19.4,1.5,37.2,0,3.5,3,77.6,0.0,-65.9,3.0,135.03,122.57,120.52,56.1
LAURUSLABS,19.5,10.0,3,4.5,2.0,3,21.4,3,33.4,2,2.0,17.3,10.0,0,85.6,3,bullish,0,98.3,3,1.5,0.3,2.0,126.9,1,4.5,2,15.4,0.0,-5.1,2.0,1323.6,1090.57,991.95,85.6
EQUITASBNK,19.5,8.5,5,3.0,3.0,3,9.4,3,11.3,1,1.5,6.3,8.5,4,52.0,0,bearish,1,21.1,5,1.5,8.9,1.5,35.9,0,3.0,3,24.9,0.0,-53.0,3.0,67.96,62.09,61.04,52.0
JPPOWER,19.5,7.0,6,3.5,3.0,3,15.9,3,11.3,0,1.0,2.4,7.0,4,49.2,0,bearish,2,61.8,6,2.0,29.5,1.5,48.6,0,3.5,1,6.9,2.0,420.1,3.0,19.54,16.86,17.55,49.2
GENUSPOWER,19.5,6.5,5,4.0,4.0,3,14.3,2,3.7,0,1.5,9.7,6.5,3,57.1,0,bearish,2,38.8,5,2.0,26.5,2.0,52.1,0,4.0,3,20.2,1.0,32.9,4.0,313.95,274.71,302.73,57.1
GRMOVER,19.5,9.5,4,3.5,2.5,3,6.5,3,15.1,2,1.5,5.5,9.5,2,62.4,0,bearish,2,63.6,4,1.5,7.9,2.0,83.5,0,3.5,1,9.2,1.5,86.7,2.5,170.75,160.39,148.38,62.4
IDEAFORGE,19.5,10.0,3,3.5,3.0,3,56.8,3,71.0,2,2.0,77.2,10.0,0,75.3,3,bullish,0,79.7,3,1.5,7.8,2.0,123.7,0,3.5,3,48.2,0.0,-20.4,3.0,818.7,522.11,478.71,75.3
KARURVYSYA,19.5,8.5,7,4.0,0.0,2,3.2,3,15.5,2,1.5,8.8,8.5,4,50.7,0,bearish,3,50.8,7,2.0,12.9,2.0,66.2,0,4.0,0,-0.2,0.0,-22.3,0.0,299.05,289.66,258.88,50.7
HFCL,19.5,10.0,3,3.5,3.0,3,57.4,3,92.2,2,2.0,58.5,10.0,0,82.1,3,bullish,0,85.4,3,1.5,4.8,2.0,147.2,0,3.5,3,61.2,0.0,-61.4,3.0,147.89,93.98,76.96,82.1
FOSECOIND,19.5,4.5,9,3.0,3.0,2,3.8,1,-2.0,0,1.5,8.1,4.5,3,59.0,3,bullish,3,44.6,9,2.0,25.9,1.0,17.9,0,3.0,3,32.4,0.0,-58.3,3.0,5069.5,4881.71,5172.86,59.0
KERNEX,19.0,8.0,4,4.0,3.0,3,22.0,3,21.3,0,2.0,21.7,8.0,3,56.5,0,bearish,1,27.0,4,2.0,13.6,2.0,76.0,0,4.0,3,24.4,0.0,-55.8,3.0,1404.8,1151.5,1158.16,56.5
BHARATSE,19.0,8.0,4,4.0,3.0,3,8.3,3,11.3,1,1.0,3.3,8.0,2,63.8,0,bearish,2,36.4,4,2.0,20.8,2.0,98.3,0,4.0,3,31.4,0.0,-1.0,3.0,189.59,174.98,170.36,63.8
CHEMBOND,19.0,7.0,6,3.0,3.0,3,20.4,2,9.5,0,2.0,18.0,7.0,1,66.7,2,bullish,3,54.5,6,1.0,42.0,2.0,69.1,0,3.0,3,22.8,0.0,-31.4,3.0,177.86,147.77,162.48,66.7
FORCEMOT,19.0,5.0,10,4.0,0.0,1,-3.2,2,4.6,2,0.0,-7.2,5.0,4,52.4,3,bullish,3,57.9,10,2.0,23.0,2.0,100.8,0,4.0,0,-2.0,0.0,17.9,0.0,20356.0,21029.2,19466.73,52.4
GLAND,19.0,6.0,7,3.0,3.0,3,7.4,2,2.4,0,1.0,4.1,6.0,2,60.1,3,bullish,2,62.1,7,2.0,11.5,1.0,29.9,0,3.0,3,27.0,0.0,0.1,3.0,1868.3,1740.36,1824.56,60.1
DLINKINDIA,19.0,6.5,6,3.5,3.0,3,13.4,2,9.4,0,1.5,6.3,6.5,3,59.7,3,bullish,0,73.7,6,2.0,14.7,1.5,31.4,0,3.5,3,27.2,0.0,13.3,3.0,483.1,426.08,441.74,59.7
NOIDATOLL,19.0,8.0,2,4.0,5.0,3,31.0,3,17.9,0,2.0,28.5,8.0,0,81.5,2,bullish,0,86.2,2,2.0,15.8,2.0,65.2,0,4.0,3,41.4,2.0,1155.4,5.0,4.74,3.62,4.02,81.5
CARBORUNIV,19.0,8.0,3,4.0,4.0,3,25.2,3,25.2,0,2.0,17.1,8.0,0,78.2,3,bullish,0,88.3,3,1.5,1.9,1.5,49.9,1,4.0,2,16.7,2.0,739.7,4.0,1102.4,880.26,880.41,78.2
AMNPLST,19.0,7.0,3,4.0,5.0,3,31.3,2,9.0,0,2.0,24.3,7.0,0,81.9,3,bullish,0,77.5,3,2.0,23.4,2.0,63.8,0,4.0,3,72.3,2.0,602.4,5.0,208.02,158.42,190.89,81.9
MANAKALUCO,19.0,8.0,5,3.0,3.0,3,15.7,3,11.3,0,2.0,10.6,8.0,4,47.9,0,bearish,1,26.2,5,1.0,49.6,2.0,58.1,0,3.0,3,27.2,0.0,-41.2,3.0,34.36,29.69,30.87,47.9
APLLTD,19.0,5.0,6,3.0,5.0,3,8.2,1,-7.3,0,1.0,3.5,5.0,3,59.2,0,bearish,3,56.8,6,2.0,28.4,1.0,23.3,0,3.0,3,20.6,2.0,158.6,5.0,784.1,724.91,845.79,59.2
AMBER,19.0,8.5,6,3.5,1.0,3,13.3,3,15.2,1,1.5,6.2,8.5,3,58.6,0,bearish,3,56.2,6,1.5,5.5,2.0,57.0,0,3.5,0,-13.2,1.0,29.8,1.0,8476.5,7478.86,7357.44,58.6
ARFIN,19.0,8.0,4,4.0,3.0,3,6.8,3,44.2,2,0.0,-3.4,8.0,3,41.5,0,bearish,1,7.9,4,2.0,13.9,2.0,191.6,0,4.0,3,39.1,0.0,-23.3,3.0,91.48,85.63,63.43,41.5
DRREDDY,19.0,6.5,6,2.5,4.0,2,4.7,2,6.1,1,1.5,8.4,6.5,4,50.4,2,bullish,0,73.1,6,1.5,2.8,1.0,16.4,0,2.5,3,30.5,1.0,21.3,4.0,1336.7,1276.34,1259.5,50.4
GUJTHEM,19.0,6.0,6,4.0,3.0,3,18.6,1,-0.0,0,2.0,16.1,6.0,4,53.8,0,bearish,2,31.4,6,2.0,22.7,2.0,64.5,0,4.0,3,101.0,0.0,-95.7,3.0,370.3,312.29,370.44,53.8
FEDFINA,19.0,6.0,6,4.0,3.0,3,8.7,2,5.8,0,1.0,2.0,6.0,3,42.2,0,bearish,3,46.8,6,2.0,15.1,2.0,73.8,0,4.0,3,34.8,0.0,-63.9,3.0,151.58,139.45,143.3,42.2
GOODLUCK,19.0,8.5,4,3.5,3.0,3,15.3,3,16.7,1,1.5,8.1,8.5,1,66.1,0,bearish,3,48.3,4,1.5,9.9,2.0,68.3,0,3.5,3,32.5,0.0,-25.8,3.0,1329.0,1152.18,1139.2,66.1
GOKUL,19.0,6.5,5,3.5,4.0,3,7.4,2,7.4,0,1.5,7.4,6.5,1,69.9,2,bullish,2,63.5,5,2.0,19.9,1.5,38.5,0,3.5,2,10.8,2.0,158.8,4.0,42.92,39.95,39.95,69.9
EMAMIREAL,19.0,7.0,5,4.0,3.0,3,29.1,2,7.4,0,2.0,42.0,7.0,3,40.4,0,bearish,2,30.4,5,2.0,26.2,2.0,97.5,0,4.0,3,71.3,0.0,-91.3,3.0,95.2,73.76,88.67,40.4
MANINDS,19.0,9.0,4,4.5,1.5,3,22.9,3,34.2,2,1.0,4.6,9.0,4,50.0,0,bearish,0,87.2,4,1.5,1.7,2.0,85.4,1,4.5,0,-34.2,1.5,73.3,1.5,560.15,455.76,417.54,50.0
CARYSIL,19.0,6.5,7,3.5,2.0,3,7.1,2,3.2,0,1.5,6.4,6.5,4,51.3,0,bearish,3,47.1,7,2.0,14.3,1.5,43.9,0,3.5,2,14.4,0.0,-32.1,2.0,918.45,857.47,889.8,51.3
INDUSTOWER,19.0,7.5,4,4.5,3.0,2,1.7,2,7.5,2,1.5,6.0,7.5,1,66.2,3,bullish,0,90.7,4,2.0,10.7,1.5,37.6,1,4.5,3,27.8,0.0,6.0,3.0,430.15,422.86,400.12,66.2
LUMAXIND,19.0,5.0,10,4.0,0.0,2,0.8,2,5.5,1,0.0,-5.2,5.0,4,53.6,3,bullish,3,40.1,10,2.0,23.8,2.0,109.2,0,4.0,0,-15.8,0.0,-54.5,0.0,5281.0,5238.35,5003.34,53.6
NRBBEARING,19.0,8.0,3,3.5,4.5,3,28.4,3,28.0,0,2.0,18.4,8.0,0,91.2,3,bullish,0,87.2,3,1.5,2.8,2.0,64.3,0,3.5,3,85.6,1.5,86.3,4.5,346.9,270.15,271.08,91.2
ISHANCH,19.0,5.0,7,4.0,3.0,3,8.0,2,0.5,0,0.0,-6.2,5.0,4,54.9,0,bearish,3,56.1,7,2.0,24.5,2.0,65.6,0,4.0,3,21.9,0.0,-65.5,3.0,62.93,58.26,62.63,54.9
HONASA,19.0,9.0,5,3.0,2.0,3,10.9,3,20.7,2,1.0,3.3,9.0,3,57.2,0,bearish,2,68.2,5,1.5,2.9,1.5,42.5,0,3.0,0,-35.8,2.0,101.6,2.0,354.0,319.24,293.24,57.2
ENGINERSIN,18.5,9.0,5,3.5,1.0,3,11.7,3,21.8,2,1.0,1.9,9.0,3,42.4,0,bearish,2,35.5,5,1.5,7.6,2.0,52.0,0,3.5,1,7.0,0.0,-32.3,1.0,246.75,220.94,202.65,42.4
JAYAGROGN,18.5,7.0,6,4.0,1.5,3,18.0,2,6.0,0,2.0,10.2,7.0,1,68.7,3,bullish,2,64.1,6,2.0,19.6,2.0,51.5,0,4.0,0,-2.1,1.5,80.0,1.5,223.1,189.13,210.48,68.7
MCX,18.5,10.0,3,4.5,1.0,3,24.1,3,58.5,2,2.0,18.6,10.0,0,86.9,3,bullish,0,94.6,3,1.5,0.9,2.0,176.5,1,4.5,0,-21.5,1.0,25.4,1.0,3391.0,2733.4,2139.88,86.9
IVP,18.5,7.0,5,3.5,3.0,3,17.5,2,5.3,0,2.0,13.7,7.0,0,70.1,3,bullish,2,67.9,5,2.0,21.5,1.5,46.9,0,3.5,3,44.3,0.0,-65.7,3.0,161.56,137.49,153.49,70.1
CCL,18.5,8.0,7,3.5,0.0,2,2.5,3,15.1,2,1.0,2.8,8.0,4,49.1,0,bearish,3,41.7,7,1.5,8.3,2.0,55.7,0,3.5,0,-1.3,0.0,-49.8,0.0,1116.3,1088.7,969.84,49.1
ABCAPITAL,18.5,8.0,6,3.5,1.0,3,7.5,3,10.5,1,1.0,4.6,8.0,3,58.6,0,bearish,3,51.2,6,1.5,5.0,2.0,68.0,0,3.5,1,7.7,0.0,-9.8,1.0,357.15,332.33,323.26,58.6
ANANDRATHI,18.5,8.0,7,3.5,0.0,3,7.0,3,17.7,2,0.0,-2.7,8.0,4,52.0,0,bearish,3,50.3,7,1.5,3.9,2.0,104.0,0,3.5,0,-14.0,0.0,-38.7,0.0,3583.1,3349.46,3044.43,52.0
AERONEU,18.5,6.5,4,3.5,4.5,3,13.2,2,4.6,0,1.5,6.1,6.5,2,63.2,0,bearish,2,64.4,4,2.0,29.7,1.5,39.3,0,3.5,3,35.6,1.5,58.3,4.5,88.08,77.84,84.22,63.2
MOTHERSON,18.5,9.5,6,3.0,0.0,3,8.2,3,15.4,2,1.5,5.5,9.5,4,53.0,2,bullish,0,80.2,6,1.5,4.3,1.5,45.3,0,3.0,0,-15.8,0.0,18.9,0.0,129.92,120.08,112.55,53.0
DEEPAKNTR,18.5,7.0,5,3.5,3.0,3,17.0,2,9.1,0,2.0,18.7,7.0,0,75.5,3,bullish,2,68.0,5,2.0,15.6,1.5,42.7,0,3.5,3,22.1,0.0,-56.6,3.0,1826.4,1560.9,1673.65,75.5
AXISCADES,18.5,10.0,5,3.5,0.0,3,19.6,3,38.9,2,2.0,10.9,10.0,2,65.0,0,bearish,3,56.9,5,1.5,6.9,2.0,131.3,0,3.5,0,-5.8,0.0,-53.3,0.0,2058.3,1720.98,1481.66,65.0
GANDHAR,18.5,6.0,6,3.5,3.0,3,10.1,2,5.1,0,1.0,4.9,6.0,3,58.0,0,bearish,3,47.4,6,2.0,18.0,1.5,30.4,0,3.5,3,80.4,0.0,-47.5,3.0,149.98,136.2,142.64,58.0
ANDHRSUGAR,18.5,9.0,3,3.5,3.0,3,8.8,3,16.4,2,1.0,1.0,9.0,2,38.5,0,bearish,1,11.5,3,2.0,15.5,1.5,36.3,0,3.5,3,34.6,0.0,-5.1,3.0,90.66,83.3,77.92,38.5
GHCLTEXTIL,18.5,7.0,5,3.5,3.0,3,8.2,3,11.4,1,0.0,-3.4,7.0,4,46.2,0,bearish,1,23.5,5,2.0,11.0,1.5,34.2,0,3.5,3,42.2,0.0,-87.7,3.0,87.58,80.96,78.63,46.2
BIOCON,18.5,8.0,3,4.0,3.5,3,15.5,3,14.9,0,2.0,19.8,8.0,0,93.6,3,bullish,0,94.4,3,1.5,1.0,1.5,31.5,1,4.0,2,13.2,1.5,69.3,3.5,430.1,372.39,374.46,93.6
APOLLOPIPE,18.5,10.0,3,3.5,2.0,3,20.8,3,46.1,2,2.0,14.3,10.0,0,75.6,3,bullish,0,85.4,3,1.5,3.2,2.0,107.3,0,3.5,0,-74.8,2.0,309.3,2.0,522.7,432.83,357.84,75.6
ADANIENT,18.5,8.0,3,3.5,4.0,3,25.6,3,18.9,0,2.0,21.8,8.0,0,76.4,3,bullish,0,81.9,3,1.5,3.1,2.0,54.9,0,3.5,2,17.4,2.0,121.4,4.0,2716.0,2163.12,2284.04,76.4
LLOYDSENT,18.5,7.5,7,4.0,0.0,3,22.6,3,11.2,0,1.5,7.0,7.5,4,54.5,0,bearish,3,48.1,7,2.0,26.7,2.0,73.3,0,4.0,0,-33.2,0.0,-29.7,0.0,70.5,57.51,63.41,54.5
CROMPTON,18.5,7.0,3,3.5,5.0,3,18.0,2,9.8,0,2.0,15.6,7.0,0,77.7,3,bullish,0,84.2,3,2.0,16.0,1.5,38.9,0,3.5,3,57.6,2.0,166.8,5.0,301.95,255.93,274.89,77.7
ADANIPORTS,18.5,9.0,3,4.0,2.5,3,17.9,3,22.8,1,2.0,13.7,9.0,0,70.9,3,bullish,0,87.3,3,1.5,1.6,1.5,39.1,1,4.0,1,1.1,1.5,58.6,2.5,1795.1,1521.97,1461.66,70.9
KRISHNADEF,18.5,9.5,5,4.0,0.0,3,5.8,3,22.5,2,1.5,5.5,9.5,4,49.9,0,bearish,1,20.2,5,2.0,17.7,2.0,62.5,0,4.0,0,-17.7,0.0,-30.8,0.0,1080.8,1021.22,882.33,49.9
MOLDTKPAC,18.5,7.0,3,4.0,4.5,3,27.5,2,8.7,0,2.0,27.7,7.0,0,82.3,3,bullish,0,91.1,3,2.0,20.8,2.0,51.8,0,4.0,3,68.6,1.5,55.6,4.5,703.2,551.61,646.98,82.3
GLENMARK,18.5,8.0,6,3.5,1.0,2,4.3,3,13.9,2,1.0,4.3,8.0,4,50.1,0,bearish,2,35.6,6,1.5,6.0,2.0,70.2,0,3.5,1,6.1,0.0,-64.2,1.0,2325.9,2230.35,2041.88,50.1
ONELIFECAP,18.5,10.0,4,4.5,0.0,3,31.4,3,46.6,2,2.0,39.7,10.0,2,60.6,2,bullish,0,99.1,4,1.5,0.2,2.0,106.3,1,4.5,0,-16.8,0.0,-49.9,0.0,21.45,16.32,14.63,60.6
INDOAMIN,18.5,6.5,5,4.0,3.0,3,20.6,2,2.1,0,1.5,10.0,6.5,0,72.9,3,bullish,2,69.5,5,2.0,27.4,2.0,55.6,0,4.0,3,57.0,0.0,-24.2,3.0,127.47,105.71,124.87,72.9
GLOBAL,18.5,8.5,5,4.0,1.0,2,3.5,3,27.2,2,1.5,6.2,8.5,4,51.1,0,bearish,1,25.8,5,2.0,13.8,2.0,91.2,0,4.0,1,7.7,0.0,-47.0,1.0,105.02,101.49,82.56,51.1
EMIL,18.5,7.0,5,3.5,3.0,3,16.0,2,1.8,0,2.0,13.9,7.0,2,61.6,0,bearish,3,51.8,5,2.0,28.8,1.5,41.2,0,3.5,3,85.5,0.0,-80.3,3.0,119.89,103.38,117.74,61.6
GLFL,18.0,8.0,5,4.0,1.0,3,30.0,3,14.7,0,2.0,27.8,8.0,4,51.1,0,bearish,1,10.7,5,2.0,25.3,2.0,90.7,0,4.0,1,4.3,0.0,-95.4,1.0,6.98,5.37,6.09,51.1
ARMANFIN,18.0,8.0,4,3.0,3.0,3,16.2,3,15.2,0,2.0,15.3,8.0,1,68.2,3,bullish,0,72.6,4,1.5,6.3,1.5,40.7,0,3.0,3,28.9,0.0,-45.6,3.0,1787.2,1537.79,1551.83,68.2
JKPAPER,18.0,6.0,6,3.0,3.0,3,8.1,2,4.9,0,1.0,1.8,6.0,3,56.9,0,bearish,3,56.9,6,2.0,14.2,1.0,25.2,0,3.0,3,21.2,0.0,-41.5,3.0,381.65,352.97,363.88,56.9
ASIANENE,18.0,5.0,6,3.5,3.5,3,7.8,2,2.0,0,0.0,-0.6,5.0,4,49.7,0,bearish,2,60.9,6,2.0,19.7,1.5,36.3,0,3.5,2,17.1,1.5,96.5,3.5,313.45,290.67,307.18,49.7
CHEVIOT,18.0,6.5,5,3.5,3.0,3,11.3,2,8.1,0,1.5,8.1,6.5,3,58.3,0,bearish,2,37.7,5,2.0,12.8,1.5,33.1,0,3.5,3,69.5,0.0,-71.7,3.0,1195.0,1073.48,1105.71,58.3
CAPLIPOINT,18.0,7.0,3,3.5,4.5,3,17.2,2,5.0,0,2.0,12.9,7.0,0,76.0,3,bullish,0,84.0,3,2.0,16.5,1.5,33.2,0,3.5,3,54.0,1.5,93.5,4.5,1998.8,1704.78,1902.79,76.0
JINDRILL,18.0,6.5,8,3.5,0.0,3,10.2,2,5.6,0,1.5,7.0,6.5,3,59.1,3,bullish,2,36.0,8,2.0,23.3,1.5,32.2,0,3.5,0,-6.5,0.0,-19.5,0.0,582.0,528.14,551.12,59.1
NETWEB,18.0,9.0,5,4.0,0.0,3,6.8,3,17.5,2,1.0,1.6,9.0,4,47.3,0,bearish,1,11.0,5,2.0,14.5,2.0,126.2,0,4.0,0,-1.2,0.0,-54.3,0.0,3840.5,3597.63,3267.64,47.3
GRINDWELL,18.0,8.0,3,4.0,3.0,3,19.7,3,17.3,0,2.0,18.0,8.0,0,79.3,3,bullish,0,96.2,3,1.5,0.6,1.5,39.9,1,4.0,3,58.5,0.0,-20.0,3.0,1859.9,1554.16,1585.33,79.3
PARACABLES,18.0,8.0,3,4.0,3.0,3,46.1,3,36.7,0,2.0,45.8,8.0,0,71.8,3,bullish,0,79.1,3,2.0,10.3,2.0,98.8,0,4.0,3,89.3,0.0,-45.6,3.0,56.26,38.5,41.14,71.8
