symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
HAVELLS,9.0,1.0,4,2.0,2.0,1,-4.7,0,-14.3,0,0.0,-10.5,1.0,2,38.7,0,bearish,2,30.8,4,2.0,25.3,0.0,5.7,0,2.0,2,17.0,0.0,-64.3,2.0,1207.2,1266.76,1409.19,38.7
ICICIBANK,9.0,2.0,3,2.0,2.0,1,-3.2,1,-9.0,0,0.0,-9.3,2.0,2,36.5,0,bearish,1,20.4,3,2.0,16.6,0.0,4.5,0,2.0,0,-8.9,2.0,123.6,2.0,1240.8,1281.53,1363.18,36.5
ASTRAL,9.0,3.0,2,2.0,2.0,0,-8.8,1,-2.6,2,0.0,-8.9,3.0,1,34.1,0,bearish,1,5.3,2,2.0,18.1,0.0,15.0,0,2.0,0,-19.2,2.0,271.2,2.0,1448.9,1588.1,1488.01,34.1
DBCORP,9.0,1.0,3,2.0,3.0,1,-1.7,0,-15.2,0,0.0,-3.1,1.0,2,38.3,0,bearish,1,11.3,3,2.0,27.4,0.0,12.4,0,2.0,3,45.5,0.0,-82.3,3.0,207.39,210.9,244.69,38.3
REDINGTON,9.0,1.0,6,2.0,0.0,1,-0.2,0,-13.4,0,0.0,-2.0,1.0,3,57.4,3,bullish,0,71.6,6,1.0,32.4,1.0,15.6,0,2.0,0,-42.0,0.0,-18.4,0.0,221.24,221.58,255.54,57.4
LT,9.0,4.0,2,3.0,0.0,2,1.8,2,1.1,0,0.0,-2.5,4.0,1,34.6,0,bearish,1,25.3,2,2.0,11.7,1.0,19.2,0,3.0,0,-32.0,0.0,-8.9,0.0,3921.0,3850.87,3876.56,34.6
CHOLAFIN,9.0,2.0,4,3.0,0.0,1,-1.8,1,-6.3,0,0.0,-3.5,2.0,3,44.6,0,bearish,1,14.9,4,2.0,17.4,1.0,16.3,0,3.0,0,-4.9,0.0,-47.4,0.0,1511.4,1538.57,1613.78,44.6
VEDL,9.0,2.0,3,1.0,3.0,0,-43.5,0,-38.3,2,0.0,-55.4,2.0,0,15.5,3,bullish,0,95.8,3,0.0,57.5,1.0,25.7,0,1.0,3,63.2,0.0,-22.4,3.0,337.65,597.71,546.97,15.5
KSB,9.0,5.0,1,3.0,0.0,1,-2.6,2,5.6,2,0.0,-15.5,5.0,0,12.1,0,bearish,1,11.3,1,2.0,18.2,1.0,26.2,0,3.0,0,-19.0,0.0,-78.4,0.0,837.2,859.42,792.45,12.1
VEDL,9.0,2.0,3,1.0,3.0,0,-43.5,0,-38.3,2,0.0,-55.4,2.0,0,15.5,3,bullish,0,95.8,3,0.0,57.5,1.0,25.7,0,1.0,3,63.2,0.0,-22.4,3.0,337.65,597.71,546.97,15.5
INDIANHUME,9.0,1.0,4,1.0,3.0,1,-4.6,0,-16.2,0,0.0,-6.8,1.0,3,41.3,0,bearish,1,22.0,4,1.0,34.8,0.0,10.1,0,1.0,3,97.9,0.0,-92.0,3.0,308.4,323.28,367.91,41.3
VGUARD,9.0,2.0,1,2.0,4.0,1,-3.3,1,-8.6,0,0.0,-6.2,2.0,0,29.2,0,bearish,1,2.8,1,2.0,23.4,0.0,7.9,0,2.0,3,22.8,1.0,36.8,4.0,312.85,323.57,342.18,29.2
VEDL,9.0,2.0,3,1.0,3.0,0,-43.5,0,-38.3,2,0.0,-55.4,2.0,0,15.5,3,bullish,0,95.8,3,0.0,57.5,1.0,25.7,0,1.0,3,63.2,0.0,-22.4,3.0,337.65,597.71,546.97,15.5
BAJAJFINSV,9.0,1.0,6,2.0,0.0,1,-1.1,0,-10.8,0,0.0,-5.1,1.0,4,47.3,0,bearish,2,35.9,6,2.0,20.3,0.0,9.6,0,2.0,0,-19.9,0.0,-43.7,0.0,1749.8,1769.64,1960.8,47.3
GODREJAGRO,9.0,2.0,3,1.0,3.0,1,-2.0,1,-9.2,0,0.0,-7.0,2.0,2,39.5,0,bearish,1,26.2,3,1.0,34.0,0.0,13.1,0,1.0,3,23.1,0.0,-40.6,3.0,572.45,584.36,630.7,39.5
APLAPOLLO,9.0,4.0,2,3.0,0.0,0,-5.8,2,0.3,2,0.0,-12.1,4.0,1,34.6,0,bearish,1,19.0,2,2.0,19.0,1.0,25.4,0,3.0,0,-2.9,0.0,-47.0,0.0,1864.5,1979.3,1859.37,34.6
SUDARSCHEM,9.0,3.0,4,2.0,0.0,2,1.6,0,-20.0,0,1.0,0.6,3.0,3,40.0,0,bearish,1,15.4,4,1.0,46.6,1.0,17.9,0,2.0,0,-31.8,0.0,-71.6,0.0,856.7,843.51,1070.6,40.0
SJVN,9.0,3.0,3,3.0,0.0,2,1.3,1,-7.0,0,0.0,-7.8,3.0,1,33.4,0,bearish,2,38.9,3,2.0,29.3,1.0,18.3,0,3.0,0,-4.8,0.0,-32.2,0.0,74.56,73.58,80.14,33.4
KECL,8.5,4.0,1,3.5,0.0,2,1.8,2,0.9,0,0.0,-16.7,4.0,0,20.7,0,bearish,1,3.1,1,2.0,28.6,1.5,43.7,0,3.5,0,-80.7,0.0,-41.4,0.0,108.45,106.53,107.5,20.7
ASHOKLEY,8.5,3.0,2,3.5,0.0,0,-10.1,1,-5.6,2,0.0,-15.4,3.0,1,31.2,0,bearish,1,10.9,2,2.0,29.7,1.5,32.6,0,3.5,0,-21.1,0.0,9.9,0.0,151.38,168.46,160.41,31.2
CUB,8.5,4.0,1,3.5,0.0,1,-1.3,2,0.3,1,0.0,-7.1,4.0,0,25.8,0,bearish,1,21.8,1,2.0,22.5,1.5,35.5,0,3.5,0,-5.1,0.0,-58.6,0.0,251.1,254.33,250.41,25.8
M&M,8.0,1.0,5,2.0,0.0,1,-1.6,0,-10.0,0,0.0,-1.8,1.0,4,46.0,0,bearish,1,12.9,5,2.0,19.5,0.0,6.8,0,2.0,0,-9.3,0.0,3.2,0.0,3092.3,3141.41,3436.03,46.0
RALLIS,8.0,1.0,2,2.0,3.0,1,-0.2,0,-10.9,0,0.0,-4.8,1.0,1,34.4,0,bearish,1,5.7,2,1.0,34.4,1.0,17.4,0,2.0,3,27.5,0.0,-32.8,3.0,253.1,253.61,284.08,34.4
TCS,8.0,1.0,3,1.0,3.0,1,-4.8,0,-19.0,0,0.0,-8.3,1.0,0,27.4,0,bearish,3,41.3,3,1.0,32.6,0.0,5.5,0,1.0,1,1.2,2.0,148.9,3.0,2327.1,2445.22,2873.09,27.4
HINDUNILVR,8.0,3.0,3,2.0,0.0,2,1.3,1,-6.3,0,0.0,-5.7,3.0,2,38.7,0,bearish,1,13.5,3,2.0,18.2,0.0,10.4,0,2.0,0,-11.5,0.0,-35.6,0.0,2232.9,2203.51,2384.03,38.7
WESTLIFE,8.0,1.0,4,2.0,1.0,1,-0.1,0,-17.8,0,0.0,-3.7,1.0,3,42.3,0,bearish,1,19.4,4,1.0,43.0,1.0,17.1,0,2.0,0,-8.2,1.0,24.3,1.0,466.4,466.8,567.43,42.3
SCHAEFFLER,8.0,4.0,1,2.0,1.0,1,-1.2,2,1.2,1,0.0,-6.3,4.0,0,26.9,0,bearish,1,24.7,1,2.0,10.3,0.0,14.3,0,2.0,1,1.8,0.0,-29.8,1.0,3987.8,4035.69,3941.55,26.9
SCHAEFFLER,8.0,4.0,1,2.0,1.0,1,-1.2,2,1.2,1,0.0,-6.3,4.0,0,26.9,0,bearish,1,24.7,1,2.0,10.3,0.0,14.3,0,2.0,1,1.8,0.0,-29.8,1.0,3987.8,4035.69,3941.55,26.9
MSTCLTD,8.0,1.0,4,3.0,0.0,1,-0.9,0,-10.3,0,0.0,-6.5,1.0,3,42.2,0,bearish,1,22.3,4,2.0,26.2,1.0,16.7,0,3.0,0,-25.6,0.0,-48.7,0.0,422.8,426.5,471.24,42.2
DISHTV,8.0,3.0,2,3.0,0.0,3,8.4,0,-16.7,0,0.0,-13.0,3.0,0,27.2,0,bearish,2,30.2,2,1.0,48.6,2.0,84.6,0,3.0,0,-59.2,0.0,-44.3,0.0,3.36,3.1,4.03,27.2
TRENT,8.0,3.0,3,2.0,0.0,2,4.2,1,-7.2,0,0.0,-8.2,3.0,2,39.3,0,bearish,1,23.8,3,1.0,35.0,1.0,24.2,0,2.0,0,-11.4,0.0,-49.5,0.0,4069.6,3904.96,4384.18,39.3
POLYMED,8.0,2.0,4,2.0,0.0,2,2.3,0,-15.1,0,0.0,-1.2,2.0,3,42.9,0,bearish,1,10.2,4,1.0,42.4,1.0,23.1,0,2.0,0,-15.7,0.0,-57.7,0.0,1455.1,1421.71,1713.39,42.9
KAJARIACER,8.0,3.0,1,3.0,1.0,2,0.1,1,-3.3,0,0.0,-12.3,3.0,0,20.5,0,bearish,1,6.5,1,2.0,19.5,1.0,21.3,0,3.0,1,6.8,0.0,-80.4,1.0,1054.4,1053.28,1090.6,20.5
NHPC,8.0,3.0,3,2.0,0.0,2,0.7,1,-0.3,0,0.0,-4.3,3.0,1,32.1,0,bearish,2,38.0,3,2.0,12.3,0.0,10.4,0,2.0,0,-14.4,0.0,6.5,0.0,79.06,78.49,79.26,32.1
SARDAEN,8.0,4.0,1,3.0,0.0,1,-3.1,2,0.5,1,0.0,-9.1,4.0,0,20.2,0,bearish,1,24.9,1,2.0,15.9,1.0,28.2,0,3.0,0,-13.3,0.0,-44.7,0.0,537.95,555.26,535.09,20.2
COCHINSHIP,8.0,2.0,1,2.0,3.0,1,-1.3,1,-8.2,0,0.0,-5.9,2.0,0,24.8,0,bearish,1,4.0,1,1.0,41.1,1.0,25.5,0,2.0,3,23.7,0.0,-49.5,3.0,1489.6,1508.95,1622.81,24.8
EMAMILTD,8.0,2.0,5,1.0,0.0,2,0.7,0,-14.0,0,0.0,-8.1,2.0,2,37.0,0,bearish,3,43.4,5,1.0,31.2,0.0,12.9,0,1.0,0,-29.1,0.0,-16.3,0.0,435.05,432.08,505.65,37.0
EMAMILTD,8.0,2.0,5,1.0,0.0,2,0.7,0,-14.0,0,0.0,-8.1,2.0,2,37.0,0,bearish,3,43.4,5,1.0,31.2,0.0,12.9,0,1.0,0,-29.1,0.0,-16.3,0.0,435.05,432.08,505.65,37.0
BRITANNIA,8.0,2.0,2,2.0,2.0,1,-4.2,1,-7.3,0,0.0,-5.5,2.0,1,32.2,0,bearish,1,22.4,2,2.0,14.5,0.0,2.6,0,2.0,2,18.2,0.0,-50.5,2.0,5416.5,5651.31,5842.34,32.2
POONAWALLA,8.0,1.0,4,2.0,1.0,1,-2.2,0,-10.4,0,0.0,-4.6,1.0,3,42.6,0,bearish,1,8.6,4,2.0,29.1,0.0,12.0,0,2.0,1,7.4,0.0,-43.3,1.0,404.5,413.63,451.41,42.6
TRENT,8.0,3.0,3,2.0,0.0,2,4.2,1,-7.2,0,0.0,-8.2,3.0,2,39.3,0,bearish,1,23.8,3,1.0,35.0,1.0,24.2,0,2.0,0,-11.4,0.0,-49.5,0.0,4069.6,3904.96,4384.18,39.3
MGL,8.0,3.0,3,2.0,0.0,2,0.1,1,-9.2,0,0.0,-6.8,3.0,2,36.6,0,bearish,1,21.2,3,1.0,31.6,1.0,17.7,0,2.0,0,-49.4,0.0,-23.5,0.0,1059.4,1058.54,1167.36,36.6
UNITDSPR,8.0,2.0,4,2.0,0.0,1,-0.1,1,-3.3,0,0.0,-4.3,2.0,1,34.1,0,bearish,3,44.4,4,2.0,19.8,0.0,7.8,0,2.0,0,-12.1,0.0,-40.0,0.0,1304.9,1305.77,1348.9,34.1
WIPRO,8.0,1.0,5,2.0,0.0,1,-1.2,0,-14.9,0,0.0,-4.3,1.0,2,37.2,0,bearish,3,49.9,5,2.0,26.7,0.0,4.6,0,2.0,0,-12.7,0.0,10.6,0.0,195.17,197.62,229.27,37.2
ITI,8.0,3.0,2,3.0,0.0,2,2.3,1,-4.3,0,0.0,-6.0,3.0,1,31.7,0,bearish,1,25.1,2,2.0,23.3,1.0,20.6,0,3.0,0,-66.5,0.0,-87.1,0.0,285.85,279.42,298.75,31.7
DMART,8.0,4.0,1,3.0,0.0,1,-0.2,2,1.9,1,0.0,-7.8,4.0,0,19.7,0,bearish,1,6.2,1,2.0,14.4,1.0,17.7,0,3.0,0,-44.6,0.0,7.5,0.0,4236.0,4243.99,4155.21,19.7
RPOWER,7.5,3.0,3,1.5,0.0,3,5.8,0,-24.3,0,0.0,-10.4,3.0,1,33.4,0,bearish,2,32.9,3,0.0,64.6,1.5,34.4,0,1.5,0,-21.9,0.0,-45.3,0.0,27.11,25.63,35.8,33.4
RAMCOCEM,7.0,0.0,3,2.0,2.0,0,-5.7,0,-12.8,0,0.0,-8.6,0.0,2,38.6,0,bearish,1,27.8,3,2.0,25.3,0.0,5.4,0,2.0,2,13.6,0.0,-72.8,2.0,906.65,961.62,1039.84,38.6
GODREJCP,7.0,1.0,3,2.0,1.0,1,-3.1,0,-10.8,0,0.0,-9.9,1.0,2,36.0,0,bearish,1,17.8,3,2.0,20.9,0.0,6.2,0,2.0,1,3.7,0.0,-11.8,1.0,1022.0,1054.21,1145.37,36.0
SATIA,7.0,3.0,2,2.0,0.0,2,0.4,1,-9.7,0,0.0,-4.5,3.0,1,30.2,0,bearish,1,20.4,2,1.0,34.1,1.0,26.1,0,2.0,0,-12.6,0.0,-65.0,0.0,64.07,63.83,70.98,30.2
KELLTONTEC,7.0,1.0,4,1.0,1.0,1,-3.9,0,-24.2,0,0.0,-6.7,1.0,3,41.5,0,bearish,1,28.1,4,0.0,54.4,1.0,16.2,0,1.0,0,-34.6,1.0,29.9,1.0,15.1,15.71,19.92,41.5
MARUTI,7.0,1.0,4,2.0,0.0,1,-1.6,0,-12.8,0,0.0,-2.9,1.0,3,42.2,0,bearish,1,9.4,4,2.0,25.4,0.0,9.0,0,2.0,0,-18.3,0.0,-24.2,0.0,12956.0,13172.68,14861.58,42.2
PARAGMILK,7.0,2.0,3,2.0,0.0,2,1.9,0,-17.1,0,0.0,-6.8,2.0,2,37.4,0,bearish,1,21.3,3,1.0,43.2,1.0,20.3,0,2.0,0,-17.5,0.0,-57.0,0.0,214.03,209.95,258.14,37.4
CENTRALBK,7.0,2.0,3,2.0,0.0,1,-2.1,1,-5.7,0,0.0,-6.3,2.0,2,37.0,0,bearish,1,23.9,3,2.0,15.5,0.0,10.5,0,2.0,0,-20.1,0.0,-33.0,0.0,34.04,34.76,36.09,37.0
KALAMANDIR,7.0,1.0,5,0.0,1.0,1,-0.4,0,-28.3,0,0.0,-1.6,1.0,4,49.6,0,bearish,1,12.1,5,0.0,54.3,0.0,13.4,0,0.0,1,1.5,0.0,-55.0,1.0,101.82,102.18,141.98,49.6
JUBLFOOD,7.0,2.0,3,2.0,0.0,2,2.0,0,-14.7,0,0.0,-4.1,2.0,3,44.4,0,bearish,0,82.3,3,1.0,34.1,1.0,15.7,0,2.0,0,-36.8,0.0,3.2,0.0,473.0,463.6,554.35,44.4
THOMASCOOK,7.0,1.0,6,0.0,0.0,1,-3.8,0,-31.3,0,0.0,-12.9,1.0,4,46.7,0,bearish,2,39.2,6,0.0,50.4,0.0,7.9,0,0.0,0,-6.5,0.0,-39.4,0.0,93.18,96.89,135.59,46.7
ABFRL,7.0,2.0,4,1.0,0.0,2,1.2,0,-15.1,0,0.0,-3.9,2.0,3,42.4,0,bearish,1,22.6,4,0.0,78.9,1.0,16.7,0,1.0,0,-24.1,0.0,-72.2,0.0,62.46,61.72,73.6,42.4
HAPPSTMNDS,7.0,1.0,4,1.0,1.0,1,-4.6,0,-22.5,0,0.0,-4.4,1.0,3,42.1,0,bearish,1,22.8,4,1.0,46.0,0.0,9.2,0,1.0,0,-82.3,1.0,38.6,1.0,360.55,377.75,465.02,42.1
GODREJPROP,7.0,2.0,3,2.0,0.0,2,1.1,0,-10.9,0,0.0,-6.4,2.0,2,35.7,0,bearish,1,23.1,3,1.0,31.6,1.0,19.6,0,2.0,0,-14.6,0.0,-48.6,0.0,1715.4,1697.52,1925.55,35.7
RELAXO,7.0,1.0,4,2.0,0.0,1,-0.4,0,-25.4,0,0.0,-5.0,1.0,2,38.0,0,bearish,2,34.0,4,1.0,44.7,1.0,22.9,0,2.0,0,-29.1,0.0,-63.0,0.0,290.75,291.96,389.58,38.0
BDL,7.0,2.0,3,2.0,0.0,1,-0.8,1,-8.5,0,0.0,-5.0,2.0,2,38.1,0,bearish,1,18.9,3,1.0,37.2,1.0,20.8,0,2.0,0,-23.9,0.0,-47.2,0.0,1311.8,1322.39,1434.24,38.1
VESUVIUS,7.0,2.0,3,2.0,0.0,1,-1.4,1,-2.9,0,0.0,-4.5,2.0,2,35.7,0,bearish,1,18.0,3,2.0,25.7,0.0,11.6,0,2.0,0,-11.7,0.0,-52.1,0.0,478.75,485.46,492.84,35.7
CYIENT,7.0,2.0,1,2.0,2.0,2,3.5,0,-15.6,0,0.0,-5.8,2.0,1,67.5,0,bearish,0,74.9,1,1.0,32.6,1.0,20.7,0,2.0,2,10.1,0.0,-21.7,2.0,905.85,875.18,1073.69,67.5
CYIENT,7.0,2.0,1,2.0,2.0,2,3.5,0,-15.6,0,0.0,-5.8,2.0,1,67.5,0,bearish,0,74.9,1,1.0,32.6,1.0,20.7,0,2.0,2,10.1,0.0,-21.7,2.0,905.85,875.18,1073.69,67.5
KCP,7.0,2.0,2,3.0,0.0,2,2.2,0,-10.9,0,0.0,-9.3,2.0,1,33.5,0,bearish,1,14.4,2,2.0,29.8,1.0,28.9,0,3.0,0,-34.3,0.0,-57.4,0.0,161.18,157.76,180.91,33.5
VOLTAS,7.0,2.0,3,2.0,0.0,1,-4.9,1,-6.1,0,0.0,-12.1,2.0,1,30.4,0,bearish,2,38.3,3,2.0,17.7,0.0,9.8,0,2.0,0,-10.4,0.0,14.1,0.0,1302.6,1370.36,1387.35,30.4
TAJGVK,7.0,1.0,5,1.0,0.0,1,-3.2,0,-19.2,0,0.0,-8.0,1.0,4,45.4,0,bearish,1,25.1,5,1.0,39.8,0.0,9.7,0,1.0,0,-23.7,0.0,-40.9,0.0,308.65,318.9,382.02,45.4
OMAXE,7.0,2.0,3,2.0,0.0,1,-3.1,1,-6.1,0,0.0,-8.6,2.0,2,36.7,0,bearish,1,2.6,3,1.0,34.0,1.0,19.7,0,2.0,0,-16.3,0.0,-29.9,0.0,74.81,77.18,79.65,36.7
ULTRACEMCO,7.0,2.0,3,2.0,0.0,1,-1.1,1,-5.6,0,0.0,-6.8,2.0,2,38.8,0,bearish,1,11.3,3,2.0,13.3,0.0,10.1,0,2.0,0,-9.5,0.0,2.5,0.0,11368.0,11495.82,12044.72,38.8
PRSMJOHNSN,7.0,2.0,1,2.0,2.0,1,-1.8,1,-9.3,0,0.0,-7.1,2.0,0,27.6,0,bearish,1,17.1,1,2.0,28.9,0.0,6.7,0,2.0,2,13.2,0.0,-71.6,2.0,125.14,127.42,137.94,27.6
ULTRACEMCO,7.0,2.0,3,2.0,0.0,1,-1.1,1,-5.6,0,0.0,-6.8,2.0,2,38.8,0,bearish,1,11.3,3,2.0,13.3,0.0,10.1,0,2.0,0,-9.5,0.0,2.5,0.0,11368.0,11495.82,12044.72,38.8
CSBBANK,7.0,1.0,3,1.0,2.0,1,-3.6,0,-10.6,0,0.0,-9.3,1.0,2,35.3,0,bearish,1,26.9,3,1.0,37.4,0.0,10.7,0,1.0,2,11.4,0.0,-55.9,2.0,359.65,373.09,402.41,35.3
MOIL,7.0,2.0,2,3.0,0.0,1,-1.1,1,-9.7,0,0.0,-8.6,2.0,1,30.4,0,bearish,1,9.5,2,2.0,25.2,1.0,23.0,0,3.0,0,-53.0,0.0,-37.8,0.0,298.1,301.49,330.01,30.4
SBIN,7.0,3.0,1,3.0,0.0,0,-8.5,1,-1.2,2,0.0,-12.5,3.0,0,24.3,0,bearish,1,9.6,1,2.0,21.8,1.0,24.0,0,3.0,0,-3.6,0.0,-3.3,0.0,948.8,1037.49,960.49,24.3
JUBLFOOD,7.0,2.0,3,2.0,0.0,2,2.0,0,-14.7,0,0.0,-4.1,2.0,3,44.4,0,bearish,0,82.3,3,1.0,34.1,1.0,15.7,0,2.0,0,-36.8,0.0,3.2,0.0,473.0,463.6,554.35,44.4
PVP,6.5,0.0,1,2.5,3.0,0,-10.8,0,-12.9,0,0.0,-19.5,0.0,0,15.2,0,bearish,1,7.7,1,1.0,34.5,1.5,41.1,0,2.5,3,34.9,0.0,-84.5,3.0,25.83,28.96,29.66,15.2
TATAINVEST,6.0,3.0,1,2.0,0.0,2,0.6,1,-6.9,0,0.0,-9.3,3.0,0,26.5,0,bearish,1,6.4,1,1.0,44.0,1.0,23.1,0,2.0,0,-32.0,0.0,-60.7,0.0,663.55,659.71,712.42,26.5
KIRIINDUS,6.0,1.0,3,2.0,0.0,1,-1.8,0,-23.0,0,0.0,-7.5,1.0,2,37.0,0,bearish,1,22.8,3,1.0,49.9,1.0,17.0,0,2.0,0,-43.8,0.0,-44.1,0.0,390.4,397.51,506.79,37.0
MRPL,6.0,3.0,1,2.0,0.0,0,-17.4,1,-6.4,2,0.0,-22.2,3.0,0,26.1,0,bearish,1,3.9,1,1.0,31.3,1.0,23.5,0,2.0,0,-33.5,0.0,-59.4,0.0,145.57,176.16,155.49,26.1
CANBK,6.0,2.0,1,3.0,0.0,0,-7.1,1,-6.7,1,0.0,-13.1,2.0,0,28.6,0,bearish,1,14.0,1,2.0,22.6,1.0,23.5,0,3.0,0,-3.2,0.0,-17.5,0.0,126.15,135.83,135.19,28.6
KRBL,6.0,2.0,2,2.0,0.0,2,0.4,0,-11.0,0,0.0,-5.5,2.0,1,31.9,0,bearish,1,16.6,2,1.0,32.1,1.0,21.3,0,2.0,0,-5.7,0.0,3.5,0.0,333.2,331.85,374.38,31.9
TRIDENT,6.0,2.0,2,2.0,0.0,1,-1.6,1,-9.5,0,0.0,-6.4,2.0,1,32.3,0,bearish,1,17.7,2,2.0,28.3,0.0,11.2,0,2.0,0,-45.1,0.0,-31.0,0.0,24.44,24.84,27.0,32.3
TRIDENT,6.0,2.0,2,2.0,0.0,1,-1.6,1,-9.5,0,0.0,-6.4,2.0,1,32.3,0,bearish,1,17.7,2,2.0,28.3,0.0,11.2,0,2.0,0,-45.1,0.0,-31.0,0.0,24.44,24.84,27.0,32.3
JMFINANCIL,6.0,1.0,3,2.0,0.0,1,-0.8,0,-12.9,0,0.0,-3.6,1.0,2,38.1,0,bearish,1,10.1,3,1.0,34.8,1.0,15.6,0,2.0,0,-15.6,0.0,-26.1,0.0,129.05,130.11,148.23,38.1
NEWGEN,6.0,1.0,4,0.0,1.0,1,-0.4,0,-36.5,0,0.0,-2.8,1.0,3,43.7,0,bearish,1,12.7,4,0.0,66.4,0.0,15.0,0,0.0,1,6.9,0.0,-62.4,1.0,461.15,463.17,725.96,43.7
ZENSARTECH,6.0,0.0,3,1.0,2.0,0,-8.9,0,-27.8,0,0.0,-14.8,0.0,1,34.8,0,bearish,2,35.6,3,1.0,43.8,0.0,5.1,0,1.0,2,12.5,0.0,-17.7,2.0,493.9,542.21,684.15,34.8
PCBL,6.0,1.0,3,2.0,0.0,1,-0.5,0,-14.9,0,0.0,-5.7,1.0,2,36.5,0,bearish,1,21.3,3,1.0,36.4,1.0,20.8,0,2.0,0,-56.7,0.0,-38.4,0.0,273.55,274.83,321.53,36.5
TIMETECHNO,6.0,1.0,3,1.0,1.0,1,-2.6,0,-13.3,0,0.0,-10.3,1.0,2,37.1,0,bearish,1,12.9,3,1.0,30.7,0.0,12.1,0,1.0,1,1.1,0.0,-7.1,1.0,172.69,177.32,199.13,37.1
IRCON,6.0,2.0,2,2.0,0.0,2,0.6,0,-10.8,0,0.0,-9.4,2.0,1,32.1,0,bearish,1,16.0,2,1.0,36.7,1.0,23.1,0,2.0,0,-40.7,0.0,-56.4,0.0,140.9,140.02,157.98,32.1
RELIANCE,5.0,2.0,1,2.0,0.0,1,-4.1,1,-7.5,0,0.0,-2.9,2.0,0,22.3,0,bearish,1,2.8,1,2.0,17.9,0.0,2.5,0,2.0,0,-5.7,0.0,13.8,0.0,1322.7,1378.69,1430.48,22.3
KALYANKJIL,5.0,0.0,1,1.0,3.0,0,-13.8,0,-25.4,0,0.0,-16.9,0.0,0,22.9,0,bearish,1,7.8,1,1.0,44.1,0.0,2.1,0,1.0,3,38.2,0.0,-56.4,3.0,344.15,399.08,461.48,22.9
LEMONTREE,5.0,1.0,2,1.0,1.0,1,-1.1,0,-22.4,0,0.0,-9.5,1.0,1,33.9,0,bearish,1,25.7,2,1.0,38.6,0.0,11.4,0,1.0,0,-51.0,1.0,20.1,1.0,111.01,112.26,143.11,33.9
INDIGO,5.0,1.0,3,1.0,0.0,1,-2.9,0,-18.1,0,0.0,-9.9,1.0,2,39.7,0,bearish,1,20.0,3,1.0,32.1,0.0,8.6,0,1.0,0,-33.9,0.0,-50.0,0.0,4230.3,4356.53,5165.34,39.7
MAZDOCK,5.0,2.0,1,2.0,0.0,1,-2.3,1,-6.3,0,0.0,-10.4,2.0,0,23.2,0,bearish,1,9.6,1,1.0,35.4,1.0,17.8,0,2.0,0,-30.7,0.0,-54.8,0.0,2422.8,2480.2,2584.66,23.2
MAZDOCK,5.0,2.0,1,2.0,0.0,1,-2.3,1,-6.3,0,0.0,-10.4,2.0,0,23.2,0,bearish,1,9.6,1,1.0,35.4,1.0,17.8,0,2.0,0,-30.7,0.0,-54.8,0.0,2422.8,2480.2,2584.66,23.2
RECLTD,5.0,2.0,1,2.0,0.0,1,-3.3,1,-5.7,0,0.0,-12.8,2.0,0,21.2,0,bearish,1,7.3,1,2.0,17.8,0.0,9.9,0,2.0,0,-21.9,0.0,-59.8,0.0,334.25,345.63,354.54,21.2
RECLTD,5.0,2.0,1,2.0,0.0,1,-3.3,1,-5.7,0,0.0,-12.8,2.0,0,21.2,0,bearish,1,7.3,1,2.0,17.8,0.0,9.9,0,2.0,0,-21.9,0.0,-59.8,0.0,334.25,345.63,354.54,21.2
IRCTC,5.0,1.0,3,1.0,0.0,1,-1.7,0,-17.6,0,0.0,-5.1,1.0,2,39.5,0,bearish,1,11.7,3,1.0,34.5,0.0,7.5,0,1.0,0,-19.8,0.0,-5.6,0.0,529.8,539.23,642.94,39.5
PETRONET,5.0,2.0,1,2.0,0.0,1,-2.6,1,-4.2,0,0.0,-5.2,2.0,0,29.1,0,bearish,1,18.6,1,2.0,18.8,0.0,12.7,0,2.0,0,-39.6,0.0,-51.6,0.0,265.15,272.35,276.86,29.1
PETRONET,5.0,2.0,1,2.0,0.0,1,-2.6,1,-4.2,0,0.0,-5.2,2.0,0,29.1,0,bearish,1,18.6,1,2.0,18.8,0.0,12.7,0,2.0,0,-39.6,0.0,-51.6,0.0,265.15,272.35,276.86,29.1
FINPIPE,5.0,1.0,2,2.0,0.0,1,-3.6,0,-10.1,0,0.0,-5.3,1.0,1,31.6,0,bearish,1,28.0,2,2.0,29.1,0.0,12.4,0,2.0,0,-50.1,0.0,-43.8,0.0,165.86,172.06,184.4,31.6
CDSL,5.0,1.0,3,1.0,0.0,1,-2.9,0,-15.6,0,0.0,-8.5,1.0,1,32.0,0,bearish,2,38.9,3,1.0,33.3,0.0,8.3,0,1.0,0,-1.1,0.0,-23.5,0.0,1209.5,1245.28,1433.81,32.0
SUNTECK,5.0,0.0,1,1.0,3.0,0,-9.2,0,-24.6,0,0.0,-17.3,0.0,0,24.6,0,bearish,1,1.4,1,1.0,38.0,0.0,9.3,0,1.0,3,89.2,0.0,-78.9,3.0,295.9,325.72,392.29,24.6
